task_number,n,confidence_threshold,total_accuracy,total_precision,total_recall,total_f1-score,total_threshold_accuracy,total_grams,total_above_threshold,total_threshold_correct,total_threshold_incorrect,normalized_accuracy
2,19,0.7000000000000001,0.0594933939394835,0.2071143968167982,0.0594933939394835,0.0578351211388086,0.9019841269841268,187.0,7.6,6.8,0.7999999999999998,8.500000000000002
2,19,0.75,0.05697983549822,0.2057465506928672,0.05697983549822,0.0632886955549711,0.9123737373737374,187.0,8.4,7.6,0.8000000000000007,9.499999999999991
2,19,0.8,0.062133601962242,0.2176789091724706,0.062133601962242,0.0647122576329754,0.9155555555555556,187.0,8.4,7.6,0.8000000000000007,9.499999999999991
2,19,0.8500000000000001,0.0582496889258537,0.2059896359931121,0.0582496889258537,0.0575030691841245,0.8495238095238096,187.0,8.0,6.8,1.2000000000000002,5.666666666666666
2,19,0.9,0.062568250607445,0.2064358152047389,0.062568250607445,0.0645050272813312,0.9066666666666666,187.0,8.4,7.6,0.8000000000000007,9.499999999999991
2,19,0.95,0.05469224243001,0.2092958680383863,0.05469224243001,0.0618657447213358,0.9133333333333332,187.0,8.4,7.6,0.8000000000000007,9.499999999999991
3,2,0.0,0.2371473241600864,0.1738311990247114,0.2371473241600864,0.1918057418685102,0.2371473241600864,282.2,282.2,66.2,216.0,0.3064814814814815
3,2,0.05,0.2476700120848089,0.1841324181624158,0.2476700120848089,0.2046112799985172,0.2476700120848089,282.2,282.2,70.0,212.2,0.3298774740810556
3,2,0.1,0.2390588201304637,0.1771732851686299,0.2390588201304637,0.1956245633531851,0.2390588201304637,282.2,282.2,69.4,212.79999999999998,0.3261278195488722
3,2,0.15,0.2398059009682906,0.1843511663317423,0.2398059009682906,0.1986871614226303,0.2438020876084405,282.2,271.6,66.6,205.00000000000003,0.3248780487804877
3,2,0.2,0.2454364746135531,0.1768768301029851,0.2454364746135531,0.1998564971774515,0.2667154671601657,282.2,219.8,58.6,161.20000000000002,0.36352357320099254
3,2,0.25,0.2532019025911697,0.1874888762883684,0.2532019025911697,0.2072315679465733,0.3000603271630371,282.2,165.6,48.8,116.8,0.4178082191780822
3,2,0.3,0.2331808327811588,0.1767900088575858,0.2331808327811588,0.1888853765702147,0.3477835026184935,282.2,80.4,27.2,53.2,0.5112781954887218
3,2,0.35,0.2365628017251913,0.1725446515643018,0.2365628017251913,0.1909691148012772,0.3629869305925643,282.2,36.6,13.0,23.6,0.5508474576271186
3,2,0.4,0.2324825748386426,0.1770809415347012,0.2324825748386426,0.1884338766964271,0.4581575149996202,282.2,20.8,8.8,12.0,0.7333333333333334
3,2,0.45,0.2406061193855352,0.1943481109778192,0.2406061193855352,0.2052829154043661,0.8571428571428571,282.2,8.4,4.4,4.0,1.1
3,2,0.5,0.2427307377734568,0.2209327541817809,0.2427307377734568,0.2073265391327615,0.8578947368421053,282.2,10.4,5.0,5.4,0.9259259259259258
3,2,0.55,0.2405439788174927,0.1825462957505704,0.2405439788174927,0.1973435647016456,0.8578947368421053,282.2,10.4,5.0,5.4,0.9259259259259258
3,2,0.6000000000000001,0.2282347814244566,0.1738966697996211,0.2282347814244566,0.1859017906384219,1.0,282.2,3.6,3.6,0.0,inf
3,2,0.65,0.2392339242058607,0.1749021104715333,0.2392339242058607,0.1918715403414361,1.0,282.2,3.6,3.6,0.0,inf
3,2,0.7000000000000001,0.2425778998565434,0.1770328583080522,0.2425778998565434,0.1958450990983633,1.0,282.2,3.6,3.6,0.0,inf
3,2,0.75,0.2450020308645494,0.181833997707049,0.2450020308645494,0.2002134773883896,1.0,282.2,3.6,3.6,0.0,inf
3,2,0.8,0.239400579032481,0.1843293506196447,0.239400579032481,0.1962712339212302,1.0,282.2,3.6,3.6,0.0,inf
3,2,0.8500000000000001,0.2207146017760587,0.1651873446433197,0.2207146017760587,0.1794736976955713,1.0,282.2,3.6,3.6,0.0,inf
3,2,0.9,0.2416294914178819,0.1877137895885887,0.2416294914178819,0.199241797369571,1.0,282.2,3.6,3.6,0.0,inf
3,2,0.95,0.2481098378016924,0.1785390924745544,0.2481098378016924,0.2004619200456984,1.0,282.2,3.6,3.6,0.0,inf
3,3,0.0,0.2285111003656939,0.2433897352412397,0.2285111003656939,0.2259362357114,0.2285111003656939,284.0,284.0,63.2,220.8,0.286231884057971
3,3,0.05,0.2230733404010426,0.2355602850403731,0.2230733404010426,0.2168304550551376,0.2322209649577749,284.0,264.2,61.8,202.39999999999998,0.30533596837944665
3,3,0.1,0.2262849219942457,0.2388521743342527,0.2262849219942457,0.2196107356523636,0.2357550421708243,284.0,265.0,63.4,201.6,0.314484126984127
3,3,0.15,0.2270950701462553,0.2450257373300508,0.2270950701462553,0.2218471051379533,0.2416182824502268,284.0,264.8,62.8,202.0,0.3108910891089109
3,3,0.2,0.2199652316138545,0.2374193271974807,0.2199652316138545,0.2158234584093545,0.2347854333728686,284.0,258.4,61.0,197.39999999999998,0.30901722391084097
3,3,0.25,0.2260797107333602,0.2415681202981871,0.2260797107333602,0.2224408603454163,0.2521318549128485,284.0,238.4,58.6,179.8,0.32591768631813123
3,3,0.3,0.2115690172714534,0.2294098340462274,0.2115690172714534,0.2089387975517758,0.2468365310280414,284.0,205.0,51.0,154.0,0.33116883116883117
3,3,0.35,0.2160328662723772,0.2402397320094605,0.2160328662723772,0.2154371058934136,0.2605230120875909,284.0,157.2,42.0,115.19999999999999,0.36458333333333337
3,3,0.4,0.2290908263002509,0.233675967429014,0.2290908263002509,0.2209949033123716,0.2745224446240676,284.0,146.6,39.4,107.19999999999999,0.36753731343283585
3,3,0.45,0.2238679849219203,0.2338363200148907,0.2238679849219203,0.2199192672171863,0.2910535848045634,284.0,107.6,31.6,76.0,0.41578947368421054
3,3,0.5,0.2248931926765418,0.2411731504675319,0.2248931926765418,0.2197992625487612,0.2915735835495397,284.0,109.8,31.0,78.8,0.3934010152284264
3,3,0.55,0.2271816717470876,0.2361401794239523,0.2271816717470876,0.220214241917143,0.3330570063505252,284.0,63.2,20.6,42.6,0.48356807511737093
3,3,0.6000000000000001,0.2269179301233393,0.2314289658211482,0.2269179301233393,0.2183317889163805,0.3033951008341252,284.0,53.8,16.4,37.4,0.4385026737967914
3,3,0.65,0.2173354738109005,0.2318582611344601,0.2173354738109005,0.2131534292750156,0.3235382813643683,284.0,51.2,14.8,36.400000000000006,0.40659340659340654
3,3,0.7000000000000001,0.214998233651679,0.2353002762280701,0.214998233651679,0.2138761623588863,0.3386043571033429,284.0,41.2,12.2,29.000000000000004,0.4206896551724137
3,3,0.75,0.2192476701823889,0.2374902363053476,0.2192476701823889,0.2137093226347223,0.3484723736902684,284.0,34.8,11.4,23.4,0.4871794871794872
3,3,0.8,0.20882170684721,0.2412146720631237,0.20882170684721,0.2109660116190988,0.3496717171717172,284.0,33.0,11.2,21.8,0.5137614678899082
3,3,0.8500000000000001,0.216116179777507,0.2412284663922115,0.216116179777507,0.2142522424983733,0.3481612549409159,284.0,27.6,9.0,18.6,0.48387096774193544
3,3,0.9,0.2203901981567885,0.2397681699437892,0.2203901981567885,0.2167044399686074,0.3604510835000853,284.0,26.8,9.0,17.8,0.5056179775280899
3,3,0.95,0.2199202244086972,0.2359281784910901,0.2199202244086972,0.2169094203849218,0.3450824971755204,284.0,28.8,9.2,19.6,0.4693877551020407
3,4,0.0,0.1698647619230947,0.2598004793459886,0.1698647619230947,0.1840275025201639,0.1698647619230947,285.8,285.8,46.8,239.0,0.19581589958158996
3,4,0.05,0.1562334020356634,0.2479272888421423,0.1562334020356634,0.1740598682977091,0.2626833765981839,285.8,159.8,42.0,117.80000000000001,0.3565365025466893
3,4,0.1,0.1786890959651369,0.2776016530930006,0.1786890959651369,0.1942419095741439,0.2732896201707662,285.8,162.6,44.2,118.39999999999999,0.37331081081081086
3,4,0.15,0.1741485668037121,0.2422560586240676,0.1741485668037121,0.1789911354843165,0.2590255023539204,285.8,159.8,41.8,118.00000000000001,0.35423728813559313
3,4,0.2,0.1670291309627502,0.2486619013209826,0.1670291309627502,0.1807575934718154,0.3017114432229358,285.8,157.0,41.8,115.2,0.3628472222222222
3,4,0.25,0.1606314012641462,0.2421205163563631,0.1606314012641462,0.1736545713616449,0.2590638666602977,285.8,159.6,42.4,117.19999999999999,0.36177474402730375
3,4,0.3,0.1644673987120478,0.2462455100476663,0.1644673987120478,0.1787637798449227,0.2672404537486991,285.8,154.6,41.8,112.8,0.37056737588652483
3,4,0.35,0.1842479661458277,0.2689298565729984,0.1842479661458277,0.1950105028016556,0.2924520248747052,285.8,141.6,41.0,100.6,0.4075546719681909
3,4,0.4,0.170803153327792,0.242626675797855,0.170803153327792,0.1788529895863593,0.2929255644197644,285.8,136.6,39.8,96.8,0.4111570247933884
3,4,0.45,0.1657306029087463,0.2511734519688876,0.1657306029087463,0.1777717443541061,0.2953680804799455,285.8,127.2,37.2,90.0,0.4133333333333334
3,4,0.5,0.157566142441482,0.2600293080457602,0.157566142441482,0.1774682804814447,0.2755093878390889,285.8,127.0,35.6,91.4,0.38949671772428884
3,4,0.55,0.1671066358859946,0.2645340633613594,0.1671066358859946,0.1854261534097808,0.3022244378728548,285.8,91.8,27.0,64.8,0.4166666666666667
3,4,0.6000000000000001,0.1833574110137374,0.2624340373982229,0.1833574110137374,0.1909212867247827,0.3174631586182828,285.8,88.6,27.2,61.39999999999999,0.4429967426710098
3,4,0.65,0.1685705971704652,0.2494792441234695,0.1685705971704652,0.1753910837466391,0.2872731973995271,285.8,85.6,25.0,60.599999999999994,0.4125412541254126
3,4,0.7000000000000001,0.1676911021723822,0.2509397556363589,0.1676911021723822,0.1827548326632708,0.2995368367597651,285.8,74.4,22.0,52.400000000000006,0.4198473282442748
3,4,0.75,0.1745019629594614,0.2775632753449794,0.1745019629594614,0.1907885339006972,0.2563862621111429,285.8,75.4,20.0,55.400000000000006,0.3610108303249097
3,4,0.8,0.1760495123880154,0.2491891597587977,0.1760495123880154,0.1839897797907573,0.2653551417270929,285.8,72.6,18.8,53.8,0.34944237918215615
3,4,0.8500000000000001,0.1608568711727656,0.2554881537365431,0.1608568711727656,0.180768259344923,0.3250862440834609,285.8,71.2,18.8,52.400000000000006,0.35877862595419846
3,4,0.9,0.1545249959277469,0.2551829983811305,0.1545249959277469,0.1785401574701521,0.2711225347651892,285.8,68.0,18.0,50.0,0.36
3,4,0.95,0.1625821100585289,0.2529589527439674,0.1625821100585289,0.1799089788544124,0.2628794496308265,285.8,74.2,20.4,53.800000000000004,0.37918215613382894
3,5,0.0,0.1126624116450717,0.2457450514887017,0.1126624116450717,0.11665602724833,0.1126624116450717,287.6,287.6,30.8,256.8,0.11993769470404984
3,5,0.05,0.0991499176756766,0.2518391689332371,0.0991499176756766,0.1136136614215434,0.3221841112682696,287.6,72.2,24.0,48.2,0.49792531120331945
3,5,0.1,0.1161535690714335,0.2719458764883338,0.1161535690714335,0.1211908238654452,0.3363889241188199,287.6,67.2,22.6,44.6,0.5067264573991032
3,5,0.15,0.1265757522530697,0.2496112300612812,0.1265757522530697,0.1256478546352312,0.3283903940886699,287.6,70.8,23.0,47.8,0.48117154811715485
3,5,0.2,0.1220030567661587,0.248827527116946,0.1220030567661587,0.1224200896843894,0.3947252543458174,287.6,69.2,21.2,48.0,0.44166666666666665
3,5,0.25,0.1100597561261732,0.2631732763285334,0.1100597561261732,0.1170826532743513,0.3186646341463415,287.6,70.4,22.6,47.800000000000004,0.47280334728033474
3,5,0.3,0.1137639532346113,0.2148540078394717,0.1137639532346113,0.1070217491960968,0.3175918623287044,287.6,69.6,21.2,48.39999999999999,0.4380165289256199
3,5,0.35,0.1070199847798103,0.2561003774884275,0.1070199847798103,0.1202693891402443,0.3633349022891478,287.6,67.4,23.2,44.2,0.5248868778280542
3,5,0.4,0.1241247903376932,0.2737174407321729,0.1241247903376932,0.1285345648626473,0.3585045384722804,287.6,67.8,24.0,43.8,0.5479452054794521
3,5,0.45,0.1100486926622696,0.2620930452857056,0.1100486926622696,0.118615837789274,0.3442878377660986,287.6,62.6,21.6,41.0,0.526829268292683
3,5,0.5,0.1144920228867494,0.2470943584119676,0.1144920228867494,0.1154924659005449,0.3668076532241674,287.6,63.0,22.8,40.2,0.5671641791044776
3,5,0.55,0.1174687239864718,0.2832285987998733,0.1174687239864718,0.1230242362276172,0.4871325106619224,287.6,45.6,16.6,29.0,0.5724137931034483
3,5,0.6000000000000001,0.1074895793149588,0.2614366817019665,0.1074895793149588,0.1211853993373423,0.3649644945697577,287.6,49.6,18.2,31.400000000000002,0.5796178343949044
3,5,0.65,0.124235301698392,0.2410343623423043,0.124235301698392,0.1192755577083113,0.4216642480285286,287.6,50.4,19.8,30.599999999999998,0.6470588235294118
3,5,0.7000000000000001,0.1099623992233981,0.273485559533334,0.1099623992233981,0.1243793766210692,0.4160127931769722,287.6,46.8,18.2,28.599999999999998,0.6363636363636364
3,5,0.75,0.1238480223205726,0.2504774034409537,0.1238480223205726,0.1167941677191889,0.3618652291105121,287.6,47.2,17.0,30.200000000000003,0.5629139072847682
3,5,0.8,0.1219377690714445,0.2369412828997961,0.1219377690714445,0.1159694700743275,0.3575467279395519,287.6,49.0,17.2,31.8,0.5408805031446541
3,5,0.8500000000000001,0.1239099923690991,0.2552239859427178,0.1239099923690991,0.118360563244197,0.3629536996012406,287.6,48.6,17.8,30.8,0.577922077922078
3,5,0.9,0.1192184111479101,0.2799780399408795,0.1192184111479101,0.1271667511153326,0.3849858400306161,287.6,47.6,17.8,29.8,0.5973154362416108
3,5,0.95,0.1247971351654394,0.2639186012395608,0.1247971351654394,0.1271339732425008,0.3891456333067796,287.6,47.8,17.4,30.4,0.5723684210526315
3,6,0.0,0.1013815236681712,0.2704223730158831,0.1013815236681712,0.0894827454993118,0.1013815236681712,289.4,289.4,21.2,268.2,0.0790454884414616
3,6,0.05,0.090283047678754,0.2184622847712639,0.090283047678754,0.0750573100714115,0.4314253101359804,289.4,31.0,13.2,17.8,0.7415730337078651
3,6,0.1,0.0836664977799647,0.215516358950591,0.0836664977799647,0.0650720037427354,0.37752244002244,289.4,31.6,12.0,19.6,0.6122448979591836
3,6,0.15,0.0922062582638045,0.2359873147444048,0.0922062582638045,0.0787606223329534,0.4323608687597209,289.4,32.6,13.6,19.0,0.7157894736842105
3,6,0.2,0.0675283532372939,0.2311613278279408,0.0675283532372939,0.0703442357158868,0.441938147705225,289.4,32.2,13.6,18.6,0.7311827956989246
3,6,0.25,0.0994065062660834,0.2163663589243202,0.0994065062660834,0.0744289603319637,0.4111431791472498,289.4,32.0,13.2,18.8,0.702127659574468
3,6,0.3,0.0798962808975065,0.1900672459203949,0.0798962808975065,0.0623089508628869,0.3894673234058176,289.4,29.4,11.2,18.2,0.6153846153846154
3,6,0.35,0.0965984354722817,0.2435881880486024,0.0965984354722817,0.0796377696007819,0.4566951092484905,289.4,30.8,13.2,17.6,0.7499999999999999
3,6,0.4,0.0856439617465201,0.2408870890250426,0.0856439617465201,0.0747909233301379,0.4495952380952381,289.4,31.6,13.6,18.0,0.7555555555555555
3,6,0.45,0.0997517991971066,0.2322280206641099,0.0997517991971066,0.0793010084987001,0.4691487644974941,289.4,29.4,13.2,16.2,0.8148148148148148
3,6,0.5,0.0945349663912004,0.2529980106435355,0.0945349663912004,0.0816097825231706,0.4948229054396901,289.4,30.0,13.8,16.2,0.851851851851852
3,6,0.55,0.0706038235536261,0.2292155064437495,0.0706038235536261,0.0682924978878341,0.5371206921970241,289.4,24.4,12.2,12.2,1.0
3,6,0.6000000000000001,0.0789502580782447,0.2266819009637307,0.0789502580782447,0.0726139790789592,0.5347595778123162,289.4,22.6,11.8,10.8,1.0925925925925926
3,6,0.65,0.0984635656872894,0.238016200549397,0.0984635656872894,0.076986896881745,0.5156947627535863,289.4,25.8,13.4,12.4,1.0806451612903225
3,6,0.7000000000000001,0.0761531617489629,0.2385078120292949,0.0761531617489629,0.0739211569194554,0.5173779264214048,289.4,24.6,12.8,11.8,1.0847457627118644
3,6,0.75,0.0865907040342687,0.2663550693607385,0.0865907040342687,0.0769307244111271,0.5547175424085442,289.4,24.8,13.0,11.8,1.1016949152542372
3,6,0.8,0.0854526338229173,0.2171704344288736,0.0854526338229173,0.0712417197624393,0.53015873015873,289.4,23.6,12.4,11.200000000000001,1.107142857142857
3,6,0.8500000000000001,0.0710093604871193,0.237802391299728,0.0710093604871193,0.0693210990337569,0.5252197159565581,289.4,24.2,12.6,11.6,1.0862068965517242
3,6,0.9,0.0975157007153473,0.2400193529184636,0.0975157007153473,0.0764123065926556,0.5162632625994694,289.4,24.4,12.2,12.2,1.0
3,6,0.95,0.0772697167542789,0.2128052935569847,0.0772697167542789,0.0748770123355749,0.5454964207905384,289.4,24.6,13.0,11.600000000000001,1.1206896551724137
3,7,0.0,0.0586192313350213,0.2106725321274213,0.0586192313350213,0.0494488370636068,0.0586192313350213,291.2,291.2,16.6,274.59999999999997,0.06045156591405682
3,7,0.05,0.0940092124951147,0.1383257413304116,0.0940092124951147,0.0554659283850685,0.5598296630905326,291.2,17.2,9.4,7.799999999999999,1.2051282051282053
3,7,0.1,0.0682324699113229,0.2005557158717038,0.0682324699113229,0.0505633546376455,0.5219018133569218,291.2,18.0,9.4,8.6,1.0930232558139537
3,7,0.15,0.0602715787790146,0.2138299314444602,0.0602715787790146,0.0522638413222107,0.5554996186117467,291.2,17.2,9.6,7.6,1.263157894736842
3,7,0.2,0.0591414289310558,0.162722406343852,0.0591414289310558,0.0489209283982111,0.5873291925465838,291.2,16.0,9.2,6.800000000000001,1.352941176470588
3,7,0.25,0.0738556096542651,0.1629496547328673,0.0738556096542651,0.0528608773712128,0.5888876341050253,291.2,15.8,9.2,6.600000000000001,1.3939393939393936
3,7,0.3,0.0643726233766194,0.1883961877730492,0.0643726233766194,0.0522408725568066,0.546849381518312,291.2,18.8,10.0,8.8,1.1363636363636362
3,7,0.35,0.070476071478755,0.1901531503483024,0.070476071478755,0.0543442797459703,0.5487179487179487,291.2,18.6,9.8,8.8,1.1136363636363635
3,7,0.4,0.0699619516446796,0.2077614121974922,0.0699619516446796,0.0535409770321545,0.5393854293854293,291.2,18.4,9.8,8.599999999999998,1.1395348837209307
3,7,0.45,0.0697725087560577,0.1685705906496399,0.0697725087560577,0.0465219706617095,0.5938888888888888,291.2,14.4,8.2,6.200000000000001,1.32258064516129
3,7,0.5,0.0639684895755163,0.2105132001964413,0.0639684895755163,0.0494395681751536,0.5849562123700055,291.2,16.0,9.2,6.800000000000001,1.352941176470588
3,7,0.55,0.0506670687187273,0.1445045726989839,0.0506670687187273,0.0444161715059142,0.687156862745098,291.2,12.8,8.6,4.200000000000001,2.047619047619047
3,7,0.6000000000000001,0.0693549923570408,0.1564076850294765,0.0693549923570408,0.0462781996706875,0.7152777777777779,291.2,12.2,8.4,3.799999999999999,2.2105263157894743
3,7,0.65,0.0707502050046949,0.1889889335076297,0.0707502050046949,0.0516475232554982,0.6974561403508771,291.2,14.0,9.4,4.6,2.0434782608695654
3,7,0.7000000000000001,0.0628884987538468,0.1984755149486002,0.0628884987538468,0.0492064354989361,0.7194444444444443,291.2,13.0,9.2,3.8000000000000007,2.421052631578947
3,7,0.75,0.0657412292333514,0.1976857443779805,0.0657412292333514,0.0498248985107858,0.7066666666666667,291.2,12.8,8.8,4.0,2.2
3,7,0.8,0.0623144051609618,0.2077365685381831,0.0623144051609618,0.050736830763628,0.6453081232492998,291.2,13.0,8.2,4.800000000000001,1.708333333333333
3,7,0.8500000000000001,0.0940073778087461,0.2081939819613091,0.0940073778087461,0.0750216197039597,0.7376114081996435,291.2,13.2,9.0,4.199999999999999,2.1428571428571432
3,7,0.9,0.063185689267374,0.2067668349966912,0.063185689267374,0.0519871740628614,0.6474552429667519,291.2,15.2,9.6,5.6,1.7142857142857144
3,7,0.95,0.0763541553978065,0.2061886767931407,0.0763541553978065,0.0539969512668221,0.6601476954418131,291.2,14.2,9.4,4.799999999999999,1.958333333333334
3,8,0.0,0.0718307026018036,0.0674887188874537,0.0718307026018036,0.0403453132239561,0.0718307026018036,293.0,293.0,18.6,274.4,0.06778425655976678
3,8,0.05,0.0693755586941854,0.0717784895660643,0.0693755586941854,0.0401011640924854,0.5206060606060606,293.0,14.0,7.2,6.8,1.0588235294117647
3,8,0.1,0.0550001064661477,0.0609065989762421,0.0550001064661477,0.0318374754674602,0.5220915032679739,293.0,12.2,6.4,5.799999999999999,1.1034482758620692
3,8,0.15,0.0904720388890571,0.1243176400658785,0.0904720388890571,0.0620336106513176,0.583529411764706,293.0,13.0,7.2,5.8,1.2413793103448276
3,8,0.2,0.0729146747265011,0.0648240429971787,0.0729146747265011,0.0406914188351156,0.5419327731092437,293.0,13.2,7.2,5.999999999999999,1.2000000000000002
3,8,0.25,0.0708838309464493,0.0649827460977176,0.0708838309464493,0.038853045925145,0.5290909090909091,293.0,12.8,6.8,6.000000000000001,1.133333333333333
3,8,0.3,0.0679224936439945,0.0611671262926089,0.0679224936439945,0.0367970569191002,0.5317366946778712,293.0,13.6,7.2,6.3999999999999995,1.1250000000000002
3,8,0.35,0.0523566446000133,0.0638072673725677,0.0523566446000133,0.0375771724946891,0.5586726998491705,293.0,13.2,7.2,5.999999999999999,1.2000000000000002
3,8,0.4,0.0716496058940435,0.0691964118805119,0.0716496058940435,0.041225631730331,0.5469537815126049,293.0,13.2,7.2,5.999999999999999,1.2000000000000002
3,8,0.45,0.0504770758134224,0.0656107009569736,0.0504770758134224,0.034121413201647,0.5941666666666666,293.0,12.2,7.2,4.999999999999999,1.4400000000000004
3,8,0.5,0.0603312429485543,0.0600935549597939,0.0603312429485543,0.0362583409957106,0.6155877455877456,293.0,11.0,6.8,4.2,1.6190476190476188
3,8,0.55,0.075311128603763,0.0612761589859781,0.075311128603763,0.0378264014664489,0.6443056943056943,293.0,11.2,7.0,4.199999999999999,1.666666666666667
3,8,0.6000000000000001,0.081336455707775,0.1246775731168724,0.081336455707775,0.0606663622283018,0.7052447552447553,293.0,10.4,6.8,3.6000000000000005,1.8888888888888886
3,8,0.65,0.0815088007185513,0.1245004449729671,0.0815088007185513,0.0616075728734354,0.7442307692307691,293.0,10.0,6.8,3.2,2.125
3,8,0.7000000000000001,0.0757851371639059,0.0676585858689906,0.0757851371639059,0.0412559732609975,0.6586147186147187,293.0,10.6,6.8,3.8,1.7894736842105263
3,8,0.75,0.0718307026018036,0.0674887188874537,0.0718307026018036,0.0403453132239561,0.6778205128205128,293.0,10.6,6.8,3.8,1.7894736842105263
3,8,0.8,0.0463437452724769,0.064926082675393,0.0463437452724769,0.0331694967526238,0.6596428571428571,293.0,10.4,6.8,3.6000000000000005,1.8888888888888886
3,8,0.8500000000000001,0.0689724055150152,0.0699955052644665,0.0689724055150152,0.0389974939857589,0.6606959706959706,293.0,10.6,6.8,3.8,1.7894736842105263
3,8,0.9,0.0782913425308295,0.0658524343716319,0.0782913425308295,0.0411079410644652,0.7345238095238096,293.0,9.4,6.8,2.6000000000000005,2.615384615384615
3,8,0.95,0.0467005018783701,0.0651663909728145,0.0467005018783701,0.0339063942995472,0.6916208791208791,293.0,10.4,6.8,3.6000000000000005,1.8888888888888886
3,9,0.0,0.0593539625128746,0.075105628137189,0.0593539625128746,0.0400080744589007,0.0593539625128746,294.8,294.8,15.4,279.40000000000003,0.055118110236220465
3,9,0.05,0.0928890424795616,0.135754070250116,0.0928890424795616,0.0608514789242455,0.663006993006993,294.8,9.8,6.4,3.4000000000000004,1.8823529411764706
3,9,0.1,0.0730312032180311,0.0698072206346625,0.0730312032180311,0.0404090828234488,0.6657342657342658,294.8,10.8,7.2,3.6000000000000005,1.9999999999999998
3,9,0.15,0.058835619539737,0.0731154349877936,0.058835619539737,0.0391586140155226,0.6752580752580752,294.8,10.6,7.2,3.3999999999999995,2.11764705882353
3,9,0.2,0.0579273692382936,0.0790618521300356,0.0579273692382936,0.0403072839231407,0.6691974691974691,294.8,10.8,7.2,3.6000000000000005,1.9999999999999998
3,9,0.25,0.0598324979123364,0.0666536274156274,0.0598324979123364,0.0329673443532045,0.6367965367965368,294.8,10.0,6.4,3.5999999999999996,1.7777777777777781
3,9,0.3,0.0474119390280586,0.0671315747892959,0.0474119390280586,0.0334858080789447,0.6752580752580752,294.8,10.6,7.2,3.3999999999999995,2.11764705882353
3,9,0.35,0.0830225422896643,0.1344610994244398,0.0830225422896643,0.0609769244662905,0.6875291375291376,294.8,10.6,7.2,3.3999999999999995,2.11764705882353
3,9,0.4,0.0510965079858358,0.0654585897981797,0.0510965079858358,0.0350690234678135,0.693006993006993,294.8,10.6,7.2,3.3999999999999995,2.11764705882353
3,9,0.45,0.068602806534583,0.0751706956070411,0.068602806534583,0.0404062395728956,0.818095238095238,294.8,8.8,7.2,1.6000000000000005,4.499999999999998
3,9,0.5,0.0408013833890227,0.0658490517847153,0.0408013833890227,0.0342687645129124,0.7994949494949496,294.8,9.0,7.2,1.7999999999999998,4.000000000000001
3,9,0.55,0.0717818362299975,0.0720927188807426,0.0717818362299975,0.0377161520558793,0.8905555555555555,294.8,7.8,6.8,1.0,6.8
3,9,0.6000000000000001,0.0554838920424191,0.0744215849952771,0.0554838920424191,0.0386715019812514,0.8864285714285713,294.8,7.8,6.8,1.0,6.8
3,9,0.65,0.0725606691724096,0.0710731665786452,0.0725606691724096,0.037675554249511,0.9492063492063492,294.8,7.2,6.8,0.40000000000000036,16.999999999999986
3,9,0.7000000000000001,0.0686028065345829,0.0751706956070411,0.0686028065345829,0.0404062395728956,0.9149999999999998,294.8,7.6,6.8,0.7999999999999998,8.500000000000002
3,9,0.75,0.0830225422896643,0.1344610994244398,0.0830225422896643,0.0609769244662905,0.9128427128427128,294.8,7.6,6.8,0.7999999999999998,8.500000000000002
3,9,0.8,0.047613669939569,0.0719905621850628,0.047613669939569,0.0353013900035297,0.9150649350649352,294.8,7.6,6.8,0.7999999999999998,8.500000000000002
3,9,0.8500000000000001,0.0706597875805559,0.0680740996350202,0.0706597875805559,0.0376861450886406,0.9077777777777778,294.8,7.4,6.8,0.6000000000000005,11.333333333333323
3,9,0.9,0.0659763945821995,0.071867329358879,0.0659763945821995,0.0404269399920723,0.9577777777777776,294.8,7.2,6.8,0.40000000000000036,16.999999999999986
3,9,0.95,0.0636248961005098,0.0761384397955451,0.0636248961005098,0.0399713394290603,0.9064285714285716,294.8,7.4,6.8,0.6000000000000005,11.333333333333323
3,10,0.0,0.072939995322177,0.1518005636765915,0.072939995322177,0.0579640150487445,0.072939995322177,296.6,296.6,15.2,281.40000000000003,0.054015636105188336
3,10,0.05,0.0553652630080198,0.0812721553521555,0.0553652630080198,0.0374415203531684,0.6434632034632035,296.6,10.0,6.4,3.5999999999999996,1.7777777777777781
3,10,0.1,0.056940721306873,0.0749063148388889,0.056940721306873,0.0368535887637935,0.6657342657342658,296.6,10.8,7.2,3.6000000000000005,1.9999999999999998
3,10,0.15,0.0635180713124699,0.0807131062197259,0.0635180713124699,0.0354523813936708,0.6330069930069929,296.6,10.0,6.4,3.5999999999999996,1.7777777777777781
3,10,0.2,0.0700064664598442,0.1400690538392692,0.0700064664598442,0.0576708582360794,0.6846520146520146,296.6,10.6,7.2,3.3999999999999995,2.11764705882353
3,10,0.25,0.0579574020016221,0.0754219732343062,0.0579574020016221,0.0371893613951143,0.6657342657342656,296.6,10.8,7.2,3.6000000000000005,1.9999999999999998
3,10,0.3,0.0527625576580984,0.0741045406725765,0.0527625576580984,0.0374926914653516,0.6635897435897435,296.6,10.8,7.2,3.6000000000000005,1.9999999999999998
3,10,0.35,0.072350247924213,0.0746445595458353,0.072350247924213,0.0405390561567569,0.6778554778554778,296.6,10.6,7.2,3.3999999999999995,2.11764705882353
