task_number,n_components,confidence_threshold,total_accuracy,total_threshold_accuracy,total_grams,total_above_threshold,total_threshold_correct,total_threshold_incorrect,normalized_accuracy
4,5,-8.75,0.0917006884341544,0.1030429358136153,271.6,211.8,24.6,187.20000000000002,0.13141025641025642
4,5,-8.5,0.0917006884341544,0.1030429358136153,271.6,211.8,24.6,187.20000000000002,0.13141025641025642
4,5,-8.25,0.0917006884341544,0.1033976636708374,271.6,211.0,24.6,186.4,0.13197424892703863
4,5,-8.0,0.0917006884341544,0.1033976636708374,271.6,211.0,24.6,186.4,0.13197424892703863
4,5,-7.75,0.0917006884341544,0.0977805877600686,271.6,205.8,24.0,181.8,0.132013201320132
4,5,-7.5,0.0917006884341544,0.098167119140752,271.6,205.0,24.0,181.0,0.13259668508287292
4,5,-7.25,0.0917006884341544,0.1001048493723714,271.6,201.8,24.0,177.8,0.13498312710911134
4,5,-7.0,0.0917006884341544,0.1027841556627888,271.6,190.4,23.2,167.20000000000002,0.138755980861244
4,5,-6.75,0.0917006884341544,0.1056028894685384,271.6,185.0,23.0,162.0,0.1419753086419753
4,5,-6.5,0.0917006884341544,0.1058976535513501,271.6,184.2,23.0,161.2,0.1426799007444169
4,5,-6.25,0.0917006884341544,0.1090220996095728,271.6,176.0,22.6,153.4,0.1473272490221643
4,5,-6.0,0.0917006884341544,0.1095589891983013,271.6,172.6,22.4,150.2,0.14913448735019974
4,5,-5.75,0.0917006884341544,0.1095589891983013,271.6,172.6,22.4,150.2,0.14913448735019974
4,5,-5.5,0.0917006884341544,0.1095589891983013,271.6,172.6,22.4,150.2,0.14913448735019974
4,5,-5.25,0.0917006884341544,0.1095589891983013,271.6,172.6,22.4,150.2,0.14913448735019974
4,5,-5.0,0.0917006884341544,0.1095589891983013,271.6,172.6,22.4,150.2,0.14913448735019974
4,5,-4.75,0.0917006884341544,0.1093184889578011,271.6,170.0,22.0,148.0,0.14864864864864866
4,5,-4.5,0.0917006884341544,0.1207448417450082,271.6,144.8,20.2,124.60000000000001,0.16211878009630817
4,5,-4.25,0.0917006884341544,0.0981438265923078,271.6,90.2,9.4,80.8,0.11633663366336634
4,5,-4.0,0.0917006884341544,0.0236842105263157,271.6,33.8,1.8,31.999999999999996,0.05625000000000001
4,5,-3.75,0.0917006884341544,0.0,271.6,27.4,0.0,27.4,0.0
4,5,-3.5,0.0917006884341544,0.0,271.6,27.4,0.0,27.4,0.0
4,5,-3.25,0.0917006884341544,0.0,271.6,0.0,0.0,0.0,
4,5,-3.0,0.0917006884341544,0.0,271.6,0.0,0.0,0.0,
4,5,-2.75,0.0917006884341544,0.0,271.6,0.0,0.0,0.0,
4,5,-2.5,0.0917006884341544,0.0,271.6,0.0,0.0,0.0,
4,5,-2.25,0.0917006884341544,0.0,271.6,0.0,0.0,0.0,
4,6,-10.0,0.1064357924553936,0.0836523236790016,271.6,139.8,11.2,128.60000000000002,0.08709175738724725
4,6,-9.75,0.0873943805925379,0.071711912593329,271.6,105.6,8.2,97.39999999999999,0.08418891170431211
4,6,-9.5,0.0873943805925379,0.071711912593329,271.6,105.6,8.2,97.39999999999999,0.08418891170431211
4,6,-9.25,0.0873943805925379,0.071711912593329,271.6,105.6,8.2,97.39999999999999,0.08418891170431211
4,6,-9.0,0.0873943805925379,0.071711912593329,271.6,105.6,8.2,97.39999999999999,0.08418891170431211
4,6,-8.75,0.0873943805925379,0.071711912593329,271.6,105.6,8.2,97.39999999999999,0.08418891170431211
4,6,-8.5,0.0873943805925379,0.071711912593329,271.6,105.6,8.2,97.39999999999999,0.08418891170431211
4,6,-8.25,0.0873943805925379,0.071711912593329,271.6,105.6,8.2,97.39999999999999,0.08418891170431211
4,6,-8.0,0.0873943805925379,0.074211912593329,271.6,104.8,8.2,96.6,0.08488612836438923
4,6,-7.75,0.0873943805925379,0.074211912593329,271.6,104.8,8.2,96.6,0.08488612836438923
4,6,-7.5,0.0873943805925379,0.074211912593329,271.6,104.8,8.2,96.6,0.08488612836438923
4,6,-7.25,0.0873943805925379,0.074211912593329,271.6,104.8,8.2,96.6,0.08488612836438923
4,6,-7.0,0.0873943805925379,0.074211912593329,271.6,104.8,8.2,96.6,0.08488612836438923
4,6,-6.75,0.0873943805925379,0.075744872792334,271.6,103.4,8.2,95.2,0.08613445378151259
4,6,-6.5,0.0873943805925379,0.0790782061256673,271.6,102.8,8.2,94.6,0.08668076109936575
4,6,-6.25,0.0873943805925379,0.0805933576408188,271.6,102.6,8.2,94.39999999999999,0.08686440677966102
4,6,-6.0,0.0873943805925379,0.0805933576408188,271.6,102.6,8.2,94.39999999999999,0.08686440677966102
4,6,-5.75,0.0873943805925379,0.0718690879501988,271.6,93.2,6.6,86.60000000000001,0.07621247113163972
4,6,-5.5,0.0873943805925379,0.0734077038506568,271.6,90.4,6.6,83.80000000000001,0.07875894988066824
4,6,-5.25,0.0873943805925379,0.0784166288595818,271.6,86.6,6.4,80.19999999999999,0.07980049875311722
4,6,-5.0,0.0873943805925379,0.0841840561315963,271.6,78.2,6.4,71.8,0.08913649025069639
4,6,-4.75,0.0873943805925379,0.0889691567914201,271.6,67.4,4.6,62.800000000000004,0.07324840764331209
4,6,-4.5,0.0873943805925379,0.1160567752628861,271.6,64.4,4.4,60.00000000000001,0.07333333333333333
4,6,-4.25,0.0873943805925379,0.1183888033153628,271.6,57.8,4.2,53.599999999999994,0.0783582089552239
4,6,-4.0,0.0873943805925379,0.1239814207650273,271.6,50.6,4.2,46.4,0.09051724137931035
4,6,-3.75,0.0873943805925379,0.1266561403508772,271.6,46.0,4.0,42.0,0.09523809523809523
4,6,-3.5,0.0873943805925379,0.1413493511005235,271.6,39.4,3.4,36.0,0.09444444444444444
4,6,-3.25,0.0873943805925379,0.1417525769069751,271.6,36.0,3.2,32.8,0.09756097560975611
4,6,-3.0,0.0873943805925379,0.1417525769069751,271.6,36.0,3.2,32.8,0.09756097560975611
4,6,-2.75,0.0873943805925379,0.1131811483355466,271.6,34.6,3.0,31.6,0.09493670886075949
4,6,-2.5,0.0873943805925379,0.1108198924731182,271.6,13.2,1.6,11.6,0.13793103448275862
4,6,-2.25,0.0873943805925379,0.0,271.6,0.0,0.0,0.0,
4,7,-10.0,0.0886805542259785,0.0650311464849759,271.6,110.4,7.6,102.80000000000001,0.07392996108949415
4,7,-9.75,0.0942136392948032,0.0839764708756061,271.6,142.2,11.2,131.0,0.08549618320610687
4,7,-9.5,0.0942136392948032,0.0793403911254259,271.6,133.6,9.8,123.8,0.0791599353796446
4,7,-9.25,0.0942136392948032,0.0793403911254259,271.6,133.6,9.8,123.8,0.0791599353796446
4,7,-9.0,0.0942136392948032,0.0793403911254259,271.6,133.6,9.8,123.8,0.0791599353796446
4,7,-8.75,0.0942136392948032,0.0793403911254259,271.6,133.6,9.8,123.8,0.0791599353796446
4,7,-8.5,0.0942136392948032,0.0793403911254259,271.6,133.6,9.8,123.8,0.0791599353796446
4,7,-8.25,0.0942136392948032,0.0793403911254259,271.6,133.6,9.8,123.8,0.0791599353796446
4,7,-8.0,0.0942136392948032,0.0811585729436077,271.6,128.4,9.4,119.0,0.07899159663865546
4,7,-7.75,0.0942136392948032,0.0811585729436077,271.6,128.4,9.4,119.0,0.07899159663865546
4,7,-7.5,0.0942136392948032,0.0811585729436077,271.6,128.4,9.4,119.0,0.07899159663865546
4,7,-7.25,0.0942136392948032,0.0765431883282231,271.6,128.2,9.2,118.99999999999999,0.0773109243697479
4,7,-7.0,0.0942136392948032,0.0743355128051837,271.6,125.8,8.8,117.0,0.07521367521367522
4,7,-6.75,0.0942136392948032,0.0745273286619612,271.6,125.4,8.8,116.60000000000001,0.07547169811320754
4,7,-6.5,0.0942136392948032,0.0764672535680939,271.6,115.0,8.4,106.6,0.07879924953095685
4,7,-6.25,0.0942136392948032,0.0780380551388954,271.6,113.8,8.4,105.39999999999999,0.07969639468690703
4,7,-6.0,0.0942136392948032,0.0773027610212484,271.6,112.2,8.2,104.0,0.07884615384615384
4,7,-5.75,0.0942136392948032,0.0739608223890965,271.6,106.2,8.0,98.2,0.0814663951120163
4,7,-5.5,0.0942136392948032,0.0739995320665159,271.6,106.0,8.0,98.0,0.08163265306122448
4,7,-5.25,0.0942136392948032,0.0819304660399884,271.6,92.8,7.4,85.39999999999999,0.08665105386416863
4,7,-5.0,0.0942136392948032,0.0760462132117628,271.6,83.4,6.6,76.80000000000001,0.08593749999999999
4,7,-4.75,0.0942136392948032,0.0768905771919653,271.6,76.4,6.4,70.0,0.09142857142857143
4,7,-4.5,0.0942136392948032,0.1043159300938988,271.6,62.4,6.2,56.199999999999996,0.1103202846975089
4,7,-4.25,0.0942136392948032,0.1086098752320594,271.6,54.6,6.0,48.6,0.12345679012345678
4,7,-4.0,0.0942136392948032,0.1143430099312452,271.6,47.2,6.0,41.2,0.14563106796116504
4,7,-3.75,0.0942136392948032,0.1179986135868488,271.6,42.6,5.6,37.0,0.15135135135135133
4,7,-3.5,0.0942136392948032,0.1337568304061862,271.6,31.0,4.8,26.2,0.183206106870229
4,7,-3.25,0.0942136392948032,0.1337568304061862,271.6,31.0,4.8,26.2,0.183206106870229
4,7,-3.0,0.0942136392948032,0.1274053903086161,271.6,19.8,3.4,16.400000000000002,0.20731707317073167
4,7,-2.75,0.0942136392948032,0.0129032258064516,271.6,6.2,0.4,5.8,0.06896551724137931
4,7,-2.5,0.0942136392948032,0.0,271.6,0.0,0.0,0.0,
4,7,-2.25,0.0942136392948032,0.0,271.6,0.0,0.0,0.0,
4,8,-10.0,0.0556032604116843,0.2421435594886922,271.6,29.8,2.8,27.0,0.1037037037037037
4,8,-9.75,0.0466279745979075,0.0480981543973669,271.6,87.2,4.2,83.0,0.05060240963855422
4,8,-9.5,0.0466279745979075,0.0480981543973669,271.6,87.2,4.2,83.0,0.05060240963855422
4,8,-9.25,0.0466279745979075,0.0480981543973669,271.6,87.2,4.2,83.0,0.05060240963855422
4,8,-9.0,0.0466279745979075,0.0480981543973669,271.6,87.2,4.2,83.0,0.05060240963855422
4,8,-8.75,0.0466279745979075,0.0480981543973669,271.6,87.2,4.2,83.0,0.05060240963855422
4,8,-8.5,0.0466279745979075,0.0480981543973669,271.6,87.2,4.2,83.0,0.05060240963855422
4,8,-8.25,0.0466279745979075,0.0480981543973669,271.6,87.2,4.2,83.0,0.05060240963855422
4,8,-8.0,0.0466279745979075,0.0480981543973669,271.6,87.2,4.2,83.0,0.05060240963855422
4,8,-7.75,0.0466279745979075,0.0480981543973669,271.6,87.2,4.2,83.0,0.05060240963855422
4,8,-7.5,0.0466279745979075,0.0480981543973669,271.6,87.2,4.2,83.0,0.05060240963855422
4,8,-7.25,0.0466279745979075,0.0480981543973669,271.6,87.2,4.2,83.0,0.05060240963855422
4,8,-7.0,0.0466279745979075,0.0480981543973669,271.6,87.2,4.2,83.0,0.05060240963855422
4,8,-6.75,0.0466279745979075,0.0480981543973669,271.6,87.2,4.2,83.0,0.05060240963855422
4,8,-6.5,0.0466279745979075,0.0480981543973669,271.6,87.2,4.2,83.0,0.05060240963855422
4,8,-6.25,0.0466279745979075,0.0480981543973669,271.6,87.2,4.2,83.0,0.05060240963855422
4,8,-6.0,0.0466279745979075,0.0480981543973669,271.6,87.2,4.2,83.0,0.05060240963855422
4,8,-5.75,0.0466279745979075,0.0480981543973669,271.6,87.2,4.2,83.0,0.05060240963855422
4,8,-5.5,0.0466279745979075,0.0480981543973669,271.6,87.2,4.2,83.0,0.05060240963855422
4,8,-5.25,0.0466279745979075,0.0584295384129615,271.6,84.0,4.0,80.0,0.05
4,8,-5.0,0.0466279745979075,0.05917222080702,271.6,80.6,4.0,76.6,0.05221932114882507
4,8,-4.75,0.0466279745979075,0.0690651700452337,271.6,66.2,3.6,62.6,0.05750798722044728
4,8,-4.5,0.0466279745979075,0.0689333583278657,271.6,60.8,3.4,57.4,0.059233449477351915
4,8,-4.25,0.0466279745979075,0.0675278622087132,271.6,49.0,2.8,46.2,0.0606060606060606
4,8,-4.0,0.0466279745979075,0.0758611955420466,271.6,48.2,2.8,45.400000000000006,0.061674008810572674
4,8,-3.75,0.0466279745979075,0.0720733167541678,271.6,47.8,2.6,45.199999999999996,0.057522123893805316
4,8,-3.5,0.0466279745979075,0.0746919746919747,271.6,43.6,2.4,41.2,0.058252427184466014
4,8,-3.25,0.0466279745979075,0.0783124448367166,271.6,30.4,2.4,28.0,0.08571428571428572
4,8,-3.0,0.0466279745979075,0.0861244019138755,271.6,23.8,2.4,21.400000000000002,0.11214953271028036
4,8,-2.75,0.0466279745979075,0.0982456140350877,271.6,21.2,1.8,19.4,0.09278350515463918
4,8,-2.5,0.0466279745979075,0.122875816993464,271.6,10.8,1.4,9.4,0.14893617021276595
4,8,-2.25,0.0466279745979075,0.0444444444444444,271.6,2.2,0.4,1.8000000000000003,0.2222222222222222
4,9,-10.0,0.0835205571661497,0.1246616541353383,271.6,60.6,10.8,49.8,0.2168674698795181
4,9,-9.75,0.0728240234549265,0.1064260545655894,271.6,49.8,6.2,43.599999999999994,0.14220183486238536
4,9,-9.5,0.0728240234549265,0.1064260545655894,271.6,49.8,6.2,43.599999999999994,0.14220183486238536
4,9,-9.25,0.0728240234549265,0.1064260545655894,271.6,49.8,6.2,43.599999999999994,0.14220183486238536
4,9,-9.0,0.0728240234549265,0.1064260545655894,271.6,49.8,6.2,43.599999999999994,0.14220183486238536
4,9,-8.75,0.0728240234549265,0.1064260545655894,271.6,49.8,6.2,43.599999999999994,0.14220183486238536
4,9,-8.5,0.0728240234549265,0.1064260545655894,271.6,49.8,6.2,43.599999999999994,0.14220183486238536
4,9,-8.25,0.0728240234549265,0.1064260545655894,271.6,49.8,6.2,43.599999999999994,0.14220183486238536
4,9,-8.0,0.0728240234549265,0.1064260545655894,271.6,49.8,6.2,43.599999999999994,0.14220183486238536
4,9,-7.75,0.0728240234549265,0.1064260545655894,271.6,49.8,6.2,43.599999999999994,0.14220183486238536
4,9,-7.5,0.0728240234549265,0.1064260545655894,271.6,49.8,6.2,43.599999999999994,0.14220183486238536
4,9,-7.25,0.0728240234549265,0.1064260545655894,271.6,49.8,6.2,43.599999999999994,0.14220183486238536
4,9,-7.0,0.0728240234549265,0.1064260545655894,271.6,49.8,6.2,43.599999999999994,0.14220183486238536
4,9,-6.75,0.0728240234549265,0.1064260545655894,271.6,49.8,6.2,43.599999999999994,0.14220183486238536
4,9,-6.5,0.0728240234549265,0.1064260545655894,271.6,49.8,6.2,43.599999999999994,0.14220183486238536
4,9,-6.25,0.0728240234549265,0.1064260545655894,271.6,49.8,6.2,43.599999999999994,0.14220183486238536
4,9,-6.0,0.0728240234549265,0.1064260545655894,271.6,49.8,6.2,43.599999999999994,0.14220183486238536
4,9,-5.75,0.0728240234549265,0.1064260545655894,271.6,49.8,6.2,43.599999999999994,0.14220183486238536
4,9,-5.5,0.0728240234549265,0.1064260545655894,271.6,49.8,6.2,43.599999999999994,0.14220183486238536
4,9,-5.25,0.0728240234549265,0.1072368653764002,271.6,45.2,6.0,39.2,0.1530612244897959
4,9,-5.0,0.0728240234549265,0.1072368653764002,271.6,45.2,6.0,39.2,0.1530612244897959
4,9,-4.75,0.0728240234549265,0.1072368653764002,271.6,45.2,6.0,39.2,0.1530612244897959
4,9,-4.5,0.0728240234549265,0.1072368653764002,271.6,43.8,6.0,37.8,0.15873015873015875
4,9,-4.25,0.0728240234549265,0.1107117688513037,271.6,42.0,6.0,36.0,0.16666666666666666
4,9,-4.0,0.0728240234549265,0.1107117688513037,271.6,42.0,6.0,36.0,0.16666666666666666
4,9,-3.75,0.0728240234549265,0.1059498640893989,271.6,40.6,5.8,34.800000000000004,0.16666666666666663
4,9,-3.5,0.0728240234549265,0.1124284865461336,271.6,36.0,5.8,30.2,0.19205298013245034
4,9,-3.25,0.0728240234549265,0.1084415584415584,271.6,34.4,5.6,28.799999999999997,0.19444444444444445
4,9,-3.0,0.0728240234549265,0.1193939393939393,271.6,27.6,5.2,22.400000000000002,0.23214285714285712
4,9,-2.75,0.0728240234549265,0.075,271.6,19.6,4.8,14.8,0.3243243243243243
4,9,-2.5,0.0728240234549265,0.075,271.6,17.2,4.8,12.399999999999999,0.38709677419354843
4,9,-2.25,0.0728240234549265,0.075,271.6,12.8,4.8,8.0,0.6
4,10,-10.0,0.0542134115452993,0.0860282574568288,271.6,30.0,2.0,28.0,0.07142857142857142
4,10,-9.75,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-9.5,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-9.25,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-9.0,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-8.75,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-8.5,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-8.25,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-8.0,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-7.75,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-7.5,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-7.25,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-7.0,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-6.75,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-6.5,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-6.25,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-6.0,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-5.75,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-5.5,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-5.25,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-5.0,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-4.75,0.0536143828595959,0.0439380880557351,271.6,36.4,2.0,34.4,0.05813953488372093
4,10,-4.5,0.0536143828595959,0.0492985812211063,271.6,26.4,2.0,24.4,0.0819672131147541
4,10,-4.25,0.0536143828595959,0.0492985812211063,271.6,26.4,2.0,24.4,0.0819672131147541
4,10,-4.0,0.0536143828595959,0.0521680216802168,271.6,24.4,2.0,22.4,0.08928571428571429
4,10,-3.75,0.0536143828595959,0.0521680216802168,271.6,24.4,2.0,22.4,0.08928571428571429
4,10,-3.5,0.0536143828595959,0.0535338753387533,271.6,21.2,1.8,19.4,0.09278350515463918
4,10,-3.25,0.0536143828595959,0.0535338753387533,271.6,21.2,1.8,19.4,0.09278350515463918
4,10,-3.0,0.0536143828595959,0.0570714285714285,271.6,19.2,1.8,17.4,0.10344827586206898
4,10,-2.75,0.0536143828595959,0.0519801488833746,271.6,17.2,1.4,15.799999999999999,0.08860759493670886
4,10,-2.5,0.0536143828595959,0.023076923076923,271.6,12.6,0.6,12.0,0.049999999999999996
4,10,-2.25,0.0536143828595959,0.0,271.6,0.8,0.0,0.8,0.0
4,11,-10.0,0.000754716981132,0.2,271.6,1.4,0.2,1.2,0.16666666666666669
4,11,-9.75,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-9.5,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-9.25,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-9.0,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-8.75,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-8.5,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-8.25,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-8.0,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-7.75,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-7.5,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-7.25,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-7.0,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-6.75,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-6.5,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-6.25,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-6.0,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-5.75,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-5.5,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-5.25,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-5.0,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-4.75,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-4.5,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-4.25,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-4.0,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-3.75,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-3.5,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-3.25,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-3.0,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-2.75,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-2.5,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,11,-2.25,0.0,0.0,271.6,1.4,0.0,1.4,0.0
4,12,-10.0,0.0210526315789473,0.0363636363636363,271.6,20.8,3.6,17.2,0.20930232558139536
4,12,-9.75,0.0229256176739727,0.2402777777777777,271.6,29.8,6.0,23.8,0.25210084033613445
4,12,-9.5,0.0229256176739727,0.2402777777777777,271.6,29.8,6.0,23.8,0.25210084033613445
4,12,-9.25,0.0229256176739727,0.2402777777777777,271.6,29.8,6.0,23.8,0.25210084033613445
4,12,-9.0,0.0229256176739727,0.2402777777777777,271.6,29.8,6.0,23.8,0.25210084033613445
4,12,-8.75,0.0229256176739727,0.2402777777777777,271.6,29.8,6.0,23.8,0.25210084033613445
4,12,-8.5,0.0229256176739727,0.2402777777777777,271.6,29.8,6.0,23.8,0.25210084033613445
4,12,-8.25,0.0229256176739727,0.2402777777777777,271.6,29.8,6.0,23.8,0.25210084033613445
4,12,-8.0,0.0229256176739727,0.2402777777777777,271.6,29.8,6.0,23.8,0.25210084033613445
4,12,-7.75,0.0229256176739727,0.2402777777777777,271.6,29.8,6.0,23.8,0.25210084033613445
4,12,-7.5,0.0229256176739727,0.2448,271.6,26.0,5.8,20.2,0.2871287128712871
4,12,-7.25,0.0229256176739727,0.2448,271.6,26.0,5.8,20.2,0.2871287128712871
4,12,-7.0,0.0229256176739727,0.2448,271.6,26.0,5.8,20.2,0.2871287128712871
4,12,-6.75,0.0229256176739727,0.2448,271.6,26.0,5.8,20.2,0.2871287128712871
4,12,-6.5,0.0229256176739727,0.2448,271.6,26.0,5.8,20.2,0.2871287128712871
4,12,-6.25,0.0229256176739727,0.2448,271.6,26.0,5.8,20.2,0.2871287128712871
4,12,-6.0,0.0229256176739727,0.2448,271.6,26.0,5.8,20.2,0.2871287128712871
4,12,-5.75,0.0229256176739727,0.2448,271.6,26.0,5.8,20.2,0.2871287128712871
4,12,-5.5,0.0229256176739727,0.2448,271.6,26.0,5.8,20.2,0.2871287128712871
4,12,-5.25,0.0229256176739727,0.2448,271.6,26.0,5.8,20.2,0.2871287128712871
4,12,-5.0,0.0229256176739727,0.2448,271.6,26.0,5.8,20.2,0.2871287128712871
4,12,-4.75,0.0229256176739727,0.2448,271.6,26.0,5.8,20.2,0.2871287128712871
4,12,-4.5,0.0229256176739727,0.2448,271.6,26.0,5.8,20.2,0.2871287128712871
4,12,-4.25,0.0229256176739727,0.2547619047619047,271.6,17.8,4.8,13.0,0.3692307692307692
4,12,-4.0,0.0229256176739727,0.2547619047619047,271.6,17.8,4.8,13.0,0.3692307692307692
4,12,-3.75,0.0229256176739727,0.2547619047619047,271.6,17.8,4.8,13.0,0.3692307692307692
4,12,-3.5,0.0229256176739727,0.2547619047619047,271.6,17.8,4.8,13.0,0.3692307692307692
4,12,-3.25,0.0229256176739727,0.2547619047619047,271.6,17.8,4.8,13.0,0.3692307692307692
4,12,-3.0,0.0229256176739727,0.2547619047619047,271.6,17.8,4.8,13.0,0.3692307692307692
4,12,-2.75,0.0229256176739727,0.2586666666666667,271.6,16.0,4.6,11.4,0.40350877192982454
4,12,-2.5,0.0229256176739727,0.2586666666666667,271.6,16.0,4.6,11.4,0.40350877192982454
4,12,-2.25,0.0229256176739727,0.2575342465753424,271.6,15.6,4.4,11.2,0.3928571428571429
4,13,-10.0,0.1029694110280898,0.1468742574404112,271.6,148.6,21.8,126.8,0.1719242902208202
4,13,-9.75,0.1022367007107099,0.1515381272445363,271.6,142.2,22.4,119.79999999999998,0.18697829716193656
4,13,-9.5,0.1022367007107099,0.1515381272445363,271.6,142.2,22.4,119.79999999999998,0.18697829716193656
4,13,-9.25,0.1022367007107099,0.1515381272445363,271.6,142.2,22.4,119.79999999999998,0.18697829716193656
4,13,-9.0,0.1022367007107099,0.1515381272445363,271.6,142.2,22.4,119.79999999999998,0.18697829716193656
4,13,-8.75,0.1022367007107099,0.1515381272445363,271.6,142.2,22.4,119.79999999999998,0.18697829716193656
4,13,-8.5,0.1022367007107099,0.1515381272445363,271.6,142.2,22.4,119.79999999999998,0.18697829716193656
4,13,-8.25,0.1022367007107099,0.1515381272445363,271.6,142.2,22.4,119.79999999999998,0.18697829716193656
4,13,-8.0,0.1022367007107099,0.1515381272445363,271.6,142.2,22.4,119.79999999999998,0.18697829716193656
4,13,-7.75,0.1022367007107099,0.1541146167775476,271.6,141.4,22.4,119.0,0.18823529411764706
4,13,-7.5,0.1022367007107099,0.1541146167775476,271.6,141.4,22.4,119.0,0.18823529411764706
4,13,-7.25,0.1022367007107099,0.1541146167775476,271.6,141.4,22.4,119.0,0.18823529411764706
4,13,-7.0,0.1022367007107099,0.1541146167775476,271.6,141.4,22.4,119.0,0.18823529411764706
4,13,-6.75,0.1022367007107099,0.1541146167775476,271.6,141.4,22.4,119.0,0.18823529411764706
4,13,-6.5,0.1022367007107099,0.1541146167775476,271.6,141.4,22.4,119.0,0.18823529411764706
4,13,-6.25,0.1022367007107099,0.1541146167775476,271.6,141.4,22.4,119.0,0.18823529411764706
4,13,-6.0,0.1022367007107099,0.1541146167775476,271.6,141.4,22.4,119.0,0.18823529411764706
4,13,-5.75,0.1022367007107099,0.157653694089534,271.6,140.0,22.4,117.6,0.19047619047619047
4,13,-5.5,0.1022367007107099,0.1613420432143808,271.6,137.6,22.4,115.19999999999999,0.19444444444444445
4,13,-5.25,0.1022367007107099,0.1672944241667618,271.6,136.6,22.4,114.19999999999999,0.19614711033274956
4,13,-5.0,0.1022367007107099,0.1718984757321393,271.6,128.0,21.8,106.2,0.20527306967984935
4,13,-4.75,0.1022367007107099,0.1718984757321393,271.6,128.0,21.8,106.2,0.20527306967984935
4,13,-4.5,0.1022367007107099,0.1737357739479422,271.6,120.4,21.2,99.2,0.21370967741935482
4,13,-4.25,0.1022367007107099,0.1816463031350672,271.6,117.2,21.0,96.2,0.21829521829521828
4,13,-4.0,0.1022367007107099,0.1926719441607081,271.6,111.8,20.8,91.0,0.2285714285714286
